Path,Topic,Is_Dir,Is_File,Mod_date,Suffix,Stem
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/15APR-01.HTM,Sport,False,True,1998-04-15 10:36:04,.HTM,15APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/29JULY-0.HTM,Sport,False,True,1998-07-29 11:15:04,.HTM,29JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/09JUNE-1.HTM,Sport,False,True,1998-06-09 08:32:00,.HTM,09JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20APR-01.HTM,Sport,False,True,1998-04-20 00:57:44,.HTM,20APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/09JUNE-0.HTM,Sport,False,True,1998-06-09 07:53:11,.HTM,09JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/05MAR-02.HTM,Sport,False,True,1998-03-05 15:59:42,.HTM,05MAR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/03MAY-01.HTM,Sport,False,True,1998-05-05 23:30:04,.HTM,03MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/01JUNE-1.HTM,Sport,False,True,1998-06-01 08:54:12,.HTM,01JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/21JULY-0.HTM,Sport,False,True,1998-07-21 11:32:41,.HTM,21JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/14JULY-0.HTM,Sport,False,True,1998-07-14 11:27:00,.HTM,14JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/22MAY-01.HTM,Sport,False,True,1998-05-22 11:13:33,.HTM,22MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/19MAR-02.HTM,Sport,False,True,1998-03-19 09:13:41,.HTM,19MAR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/01JUNE-0.HTM,Sport,False,True,1998-06-01 08:44:55,.HTM,01JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/22MAY-02.HTM,Sport,False,True,1998-05-22 11:13:31,.HTM,22MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/19MAR-01.HTM,Sport,False,True,1998-03-19 09:03:16,.HTM,19MAR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/16APR-03.HTM,Sport,False,True,1998-04-16 08:58:32,.HTM,16APR-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/23APR-02.HTM,Sport,False,True,1998-04-23 08:59:45,.HTM,23APR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/26JUNE-0.HTM,Sport,False,True,1998-06-26 17:11:50,.HTM,26JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/27JULY-0.HTM,Sport,False,True,1998-07-26 23:32:28,.HTM,27JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/11MAY-01.HTM,Sport,False,True,1998-05-11 08:26:44,.HTM,11MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/16APR-02.HTM,Sport,False,True,1998-04-16 08:54:47,.HTM,16APR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/23APR-01.HTM,Sport,False,True,1998-04-23 09:01:07,.HTM,23APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/08MAY-01.HTM,Sport,False,True,1998-05-08 13:59:30,.HTM,08MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/16APR-01.HTM,Sport,False,True,1998-04-16 08:43:14,.HTM,16APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/16MAY-01.HTM,Sport,False,True,1998-05-16 18:54:19,.HTM,16MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20JULY-0.HTM,Sport,False,True,1998-07-20 11:23:21,.HTM,20JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20JULY-1.HTM,Sport,False,True,1998-07-20 11:38:22,.HTM,20JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/15JULY-0.HTM,Sport,False,True,1998-07-15 21:08:33,.HTM,15JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/14JUNE-0.HTM,Sport,False,True,1998-06-15 08:15:54,.HTM,14JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/25MAY-04.HTM,Sport,False,True,1998-05-25 08:56:31,.HTM,25MAY-04
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20JULY-3.HTM,Sport,False,True,1998-07-20 12:04:58,.HTM,20JULY-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20JULY-2.HTM,Sport,False,True,1998-07-20 11:55:49,.HTM,20JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/24APR-01.HTM,Sport,False,True,1998-05-05 23:29:30,.HTM,24APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/19JUNE-0.HTM,Sport,False,True,1998-06-19 07:33:44,.HTM,19JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/13MAR-01.HTM,Sport,False,True,1998-03-12 22:53:50,.HTM,13MAR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/25MAY-01.HTM,Sport,False,True,1998-05-25 08:36:11,.HTM,25MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/17APR-03.HTM,Sport,False,True,1998-04-17 13:06:15,.HTM,17APR-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/10MAY-01.HTM,Sport,False,True,1998-05-10 22:49:19,.HTM,10MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/17APR-02.HTM,Sport,False,True,1998-04-17 12:57:43,.HTM,17APR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/25MAY-02.HTM,Sport,False,True,1998-05-25 08:40:13,.HTM,25MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/20JULY-4.HTM,Sport,False,True,1998-07-20 12:26:18,.HTM,20JULY-4
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/10MAY-02.HTM,Sport,False,True,1998-05-10 22:53:16,.HTM,10MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/17APR-01.HTM,Sport,False,True,1998-04-17 12:54:04,.HTM,17APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/03APR-01.HTM,Sport,False,True,1998-04-03 08:01:51,.HTM,03APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/SPORT/25MAY-03.HTM,Sport,False,True,1998-05-25 08:44:15,.HTM,25MAY-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/LIBRARY/TANIA.HTM,Library,False,True,1998-04-03 07:55:47,.HTM,TANIA
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/06APR-01.HTM,Books,False,True,1998-04-27 15:21:48,.HTM,06APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/18MAY-01.HTM,Books,False,True,1998-06-02 15:45:44,.HTM,18MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/04MAR-01.HTM,Books,False,True,1998-04-06 07:54:06,.HTM,04MAR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/28JULY-2.HTM,Books,False,True,1998-07-27 22:15:01,.HTM,28JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/26MAY-01.HTM,Books,False,True,1998-05-26 23:51:25,.HTM,26MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/28JULY-0.HTM,Books,False,True,1998-07-27 21:11:54,.HTM,28JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14APR-01.HTM,Books,False,True,1998-04-14 17:57:20,.HTM,14APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/04MAR-02.HTM,Books,False,True,1998-03-04 13:05:43,.HTM,04MAR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/28JULY-1.HTM,Books,False,True,1998-07-27 22:11:28,.HTM,28JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/21MAY-01.HTM,Books,False,True,1998-06-02 15:45:43,.HTM,21MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/02JUNE-0.HTM,Books,False,True,1998-06-02 16:40:56,.HTM,02JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/16JUNE-0.HTM,Books,False,True,1998-06-16 18:17:03,.HTM,16JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14MAY-01.HTM,Books,False,True,1998-05-14 08:33:30,.HTM,14MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/02JUNE-1.HTM,Books,False,True,1998-06-02 16:40:54,.HTM,02JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/21MAY-02.HTM,Books,False,True,1998-06-02 15:45:42,.HTM,21MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/26FEB-01.HTM,Books,False,True,1998-03-03 13:48:33,.HTM,26FEB-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14MAY-02.HTM,Books,False,True,1998-05-14 08:38:26,.HTM,14MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/02JUNE-2.HTM,Books,False,True,1998-06-02 16:40:53,.HTM,02JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/21JULY-0.HTM,Books,False,True,1998-07-22 15:38:33,.HTM,21JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/26JUNE-1.HTM,Books,False,True,1998-06-30 10:09:42,.HTM,26JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/26JUNE-0.HTM,Books,False,True,1998-06-30 10:09:58,.HTM,26JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/05MAY-01.HTM,Books,False,True,1998-05-05 07:53:02,.HTM,05MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/27MAR-01.HTM,Books,False,True,1998-03-27 10:45:53,.HTM,27MAR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/11MAY-01.HTM,Books,False,True,1998-05-11 14:33:03,.HTM,11MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/26JUNE-2.HTM,Books,False,True,1998-06-30 10:09:15,.HTM,26JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/11MAY-02.HTM,Books,False,True,1998-05-11 14:37:54,.HTM,11MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14JUNE-1.HTM,Books,False,True,1998-06-18 12:22:01,.HTM,14JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/20JULY-0.HTM,Books,False,True,1998-07-22 15:46:43,.HTM,20JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/20JULY-1.HTM,Books,False,True,1998-07-22 15:45:58,.HTM,20JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14JUNE-0.HTM,Books,False,True,1998-06-18 12:21:34,.HTM,14JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14JUNE-2.HTM,Books,False,True,1998-06-18 12:25:51,.HTM,14JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/20JULY-2.HTM,Books,False,True,1998-07-22 15:39:34,.HTM,20JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/24APR-01.HTM,Books,False,True,1998-04-27 15:06:55,.HTM,24APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/30APR-01.HTM,Books,False,True,1998-04-30 15:35:23,.HTM,30APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/14JUNE-3.HTM,Books,False,True,1998-06-18 12:24:05,.HTM,14JUNE-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/07JULY-0.HTM,Books,False,True,1998-07-08 11:36:32,.HTM,07JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/13JULY-0.HTM,Books,False,True,1998-07-15 12:28:39,.HTM,13JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/13JULY-1.HTM,Books,False,True,1998-07-15 12:29:25,.HTM,13JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/07JULY-1.HTM,Books,False,True,1998-07-08 13:56:49,.HTM,07JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/BOOKS/13JULY-2.HTM,Books,False,True,1998-07-15 12:29:59,.HTM,13JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/17JUNE-0.HTM,News,False,True,1998-06-17 08:23:23,.HTM,17JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/26MAY-06.HTM,News,False,True,1998-05-26 23:21:56,.HTM,26MAY-06
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-6.HTM,News,False,True,1998-06-24 08:02:54,.HTM,24JUNE-6
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/16JULY-0.HTM,News,False,True,1998-07-16 08:53:17,.HTM,16JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/22JUNE-1.HTM,News,False,True,1998-06-22 08:21:11,.HTM,22JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-7.HTM,News,False,True,1998-06-11 19:14:43,.HTM,11JUNE-7
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/20MAY-01.HTM,News,False,True,1998-05-20 08:28:26,.HTM,20MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/23JULY-1.HTM,News,False,True,1998-07-23 08:54:34,.HTM,23JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/27APR-02.HTM,News,False,True,1998-04-27 08:43:40,.HTM,27APR-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/02JULY-0.HTM,News,False,True,1998-07-02 08:25:28,.HTM,02JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/03JUNE-0.HTM,News,False,True,1998-06-03 07:58:16,.HTM,03JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/03JUNE-1.HTM,News,False,True,1998-06-03 08:02:05,.HTM,03JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/01MAY-01.HTM,News,False,True,1998-05-01 07:59:40,.HTM,01MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/02JULY-1.HTM,News,False,True,1998-07-24 16:37:06,.HTM,02JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/27APR-03.HTM,News,False,True,1998-04-27 08:47:28,.HTM,27APR-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/23JULY-0.HTM,News,False,True,1998-07-24 16:05:29,.HTM,23JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-6.HTM,News,False,True,1998-06-11 08:46:59,.HTM,11JUNE-6
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/22JUNE-0.HTM,News,False,True,1998-06-22 08:14:10,.HTM,22JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/07MAY-06.HTM,News,False,True,1998-05-07 13:45:19,.HTM,07MAY-06
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-6.HTM,News,False,True,1998-06-05 16:49:21,.HTM,05JUNE-6
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/16JULY-1.HTM,News,False,True,1998-07-16 08:56:39,.HTM,16JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-7.HTM,News,False,True,1998-06-24 08:06:00,.HTM,24JUNE-7
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/15MAY-01.HTM,News,False,True,1998-05-15 07:49:15,.HTM,15MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/17JUNE-1.HTM,News,False,True,1998-06-17 13:40:30,.HTM,17JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/26MAY-05.HTM,News,False,True,1998-05-26 23:17:15,.HTM,26MAY-05
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/17JUNE-3.HTM,News,False,True,1998-06-17 13:29:22,.HTM,17JUNE-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-5.HTM,News,False,True,1998-06-24 07:49:09,.HTM,24JUNE-5
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/15MAY-03.HTM,News,False,True,1998-05-15 07:56:25,.HTM,15MAY-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/16JULY-3.HTM,News,False,True,1998-07-16 09:06:14,.HTM,16JULY-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-4.HTM,News,False,True,1998-06-05 17:03:32,.HTM,05JUNE-4
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/07MAY-04.HTM,News,False,True,1998-05-07 08:49:28,.HTM,07MAY-04
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/22JUNE-2.HTM,News,False,True,1998-06-22 08:34:00,.HTM,22JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/13MAY-04.HTM,News,False,True,1998-05-14 09:12:24,.HTM,13MAY-04
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/20MAY-02.HTM,News,False,True,1998-05-20 08:48:58,.HTM,20MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-4.HTM,News,False,True,1998-06-11 08:25:13,.HTM,11JUNE-4
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/23JULY-2.HTM,News,False,True,1998-07-23 09:12:25,.HTM,23JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/27APR-01.HTM,News,False,True,1998-04-27 08:38:16,.HTM,27APR-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/02JULY-3.HTM,News,False,True,1998-07-02 11:24:34,.HTM,02JULY-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/01MAY-03.HTM,News,False,True,1998-05-01 12:14:28,.HTM,01MAY-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/31JULY-4.HTM,News,False,True,1998-07-31 11:21:21,.HTM,31JULY-4
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/03JUNE-2.HTM,News,False,True,1998-06-03 08:08:10,.HTM,03JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/01MAY-02.HTM,News,False,True,1998-05-01 08:05:38,.HTM,01MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/02JULY-2.HTM,News,False,True,1998-07-02 08:36:13,.HTM,02JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/23JULY-3.HTM,News,False,True,1998-07-23 09:18:36,.HTM,23JULY-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-5.HTM,News,False,True,1998-06-11 08:42:33,.HTM,11JUNE-5
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/20MAY-03.HTM,News,False,True,1998-05-20 09:33:44,.HTM,20MAY-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/13MAY-05.HTM,News,False,True,1998-05-13 16:03:20,.HTM,13MAY-05
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/22JUNE-3.HTM,News,False,True,1998-06-22 08:37:31,.HTM,22JUNE-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/07MAY-05.HTM,News,False,True,1998-05-07 13:07:22,.HTM,07MAY-05
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-5.HTM,News,False,True,1998-06-05 16:49:21,.HTM,05JUNE-5
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/16JULY-2.HTM,News,False,True,1998-07-16 09:04:15,.HTM,16JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/15MAY-02.HTM,News,False,True,1998-05-15 07:52:54,.HTM,15MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-4.HTM,News,False,True,1998-06-24 07:43:58,.HTM,24JUNE-4
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/17JUNE-2.HTM,News,False,True,1998-06-17 09:40:19,.HTM,17JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/26MAY-04.HTM,News,False,True,1998-05-26 08:39:25,.HTM,26MAY-04
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-0.HTM,News,False,True,1998-06-24 07:26:57,.HTM,24JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/15MAY-06.HTM,News,False,True,1998-05-15 08:07:05,.HTM,15MAY-06
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-1.HTM,News,False,True,1998-06-05 16:49:24,.HTM,05JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/09JULY-2.HTM,News,False,True,1998-07-09 09:27:44,.HTM,09JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/07MAY-01.HTM,News,False,True,1998-05-07 08:39:10,.HTM,07MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/13MAY-01.HTM,News,False,True,1998-05-13 08:12:58,.HTM,13MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-1.HTM,News,False,True,1998-06-11 08:07:15,.HTM,11JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/30JUNE-0.HTM,News,False,True,1998-06-30 09:12:59,.HTM,30JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/27APR-04.HTM,News,False,True,1998-04-27 18:48:57,.HTM,27APR-04
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/31JULY-0.HTM,News,False,True,1998-07-31 09:04:57,.HTM,31JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/31JULY-1.HTM,News,False,True,1998-07-31 09:16:11,.HTM,31JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/27APR-05.HTM,News,False,True,1998-04-27 13:47:22,.HTM,27APR-05
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/30JUNE-1.HTM,News,False,True,1998-06-30 10:32:30,.HTM,30JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-0.HTM,News,False,True,1998-06-11 08:01:38,.HTM,11JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/20MAY-06.HTM,News,False,True,1998-05-20 22:10:27,.HTM,20MAY-06
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/10JULY-0.HTM,News,False,True,1998-07-10 09:36:20,.HTM,10JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-0.HTM,News,False,True,1998-06-05 16:49:25,.HTM,05JUNE-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-1.HTM,News,False,True,1998-06-24 07:31:18,.HTM,24JUNE-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/28JULY-2.HTM,News,False,True,1998-07-28 12:10:33,.HTM,28JULY-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/04MAY-08.HTM,News,False,True,1998-05-04 11:35:59,.HTM,04MAY-08
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/26MAY-01.HTM,News,False,True,1998-05-26 08:27:59,.HTM,26MAY-01
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/26MAY-03.HTM,News,False,True,1998-05-26 08:35:56,.HTM,26MAY-03
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/28JULY-0.HTM,News,False,True,1998-07-28 09:14:19,.HTM,28JULY-0
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/16JULY-5.HTM,News,False,True,1998-07-16 09:18:25,.HTM,16JULY-5
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/15MAY-05.HTM,News,False,True,1998-05-15 08:03:25,.HTM,15MAY-05
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/24JUNE-3.HTM,News,False,True,1998-06-24 07:40:20,.HTM,24JUNE-3
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/05JUNE-2.HTM,News,False,True,1998-06-05 16:49:23,.HTM,05JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/09JULY-1.HTM,News,False,True,1998-07-09 09:26:42,.HTM,09JULY-1
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/07MAY-02.HTM,News,False,True,1998-05-07 08:42:55,.HTM,07MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/13MAY-02.HTM,News,False,True,1998-05-13 08:21:10,.HTM,13MAY-02
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/00.HTM,News,False,True,1998-04-14 18:39:05,.HTM,00
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/11JUNE-2.HTM,News,False,True,1998-06-11 08:22:31,.HTM,11JUNE-2
/Users/benmoretti/Development/electric-newspaper-archive/electric_newspaper/NEWS/20MAY-04.HTM,News,False,True,1998-05-20 09:54:30,.HTM,20MAY-04
